recipient_uei,full_addy,recipient_CAGE,recipient_name,recipient_dba,phys_address_01,phys_address_02,phys_address_city,phys_address_st,phys_address_ZIP,phys_address_ZIP2,phys_address_country,phys_address_cong_dist,recipient_url,entity_structure,bus_type_counter,bus_type_string,primary_NAICS,NAICS_code_counter,NAICS_code_string,PSC_code_counter,PSC_code_string,street,city,state,postalcode,lat,long,full_address
EWHRPZMQEHX3,70 W HEDDING ST FL 2WING NA SAN JOSE CA 95110,54U20,COUNTY OF SANTA CLARA,NA,70 W HEDDING ST FL 2WING,NA,SAN JOSE,CA,95110,1705,USA,18,http://www.ceo.co.santa-clara.ca.us/,2A,0003,12~C7~UD,NA,0000,NA,0000,NA,NA,NA,NA,NA,37.352127,-121.9042434,"70 W HEDDING ST FL 2WING, SAN JOSE, SAN JOSE, CA, 95110"
F9Z4MMJKR1X1,31 E 5TH ST NA TEMPE AZ 85281,5DM18,CITY OF TEMPE,NA,31 E 5TH ST,NA,TEMPE,AZ,85281,3601,USA,04,NA,2A,0002,12~C8,NA,0000,NA,0000,NA,NA,NA,NA,NA,33.4249128,-111.9385081,"31 E 5TH ST, TEMPE, TEMPE, AZ, 85281"
FDFVVCCHD745,79-01 BROADWAY NA ELMHURST NY 11373,4FQR0,NEW YORK CITY HEALTH AND HOSPITALS CORP,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,NA,ELMHURST,NY,11373,1329,USA,06,NA,2A,0003,12~80~C8,621420,0001,621420N,0000,NA,NA,NA,NA,NA,40.7450814,-73.8857797,"79-01 BROADWAY, ELMHURST, ELMHURST, NY, 11373"
FJT4B7TY3N54,350 N STATE ST # 220 NA SALT LAKE CITY UT 84114,6FRC9,LIEUTENANT GOVERNOR ELECTIONS,NA,350 N STATE ST # 220,NA,SALT LAKE CITY,UT,84114,0002,USA,01,http://www.utah.gov/ltgovernor/,2A,0001,2F,NA,0000,NA,0000,NA,NA,NA,NA,NA,40.777414,-111.8881829,"350 N STATE ST # 220, SALT LAKE CITY, SALT LAKE CITY, UT, 84114"
FK23VJ2FCHJ1,9444 BALBOA AVE STE 200 NA SAN DIEGO CA 92123,84T23,COUNTY OF SAN DIEGO,NA,9444 BALBOA AVE STE 200,NA,SAN DIEGO,CA,92123,4374,USA,51,http://www.sandiegocounty.gov/pds/advance/climateactionplan.html,2A,0002,12~C7,921190,0001,921190N,0000,NA,NA,NA,NA,NA,32.82303090000001,-117.1269548,"9444 BALBOA AVE STE 200, SAN DIEGO, SAN DIEGO, CA, 92123"
FQYFARF7KXY3,1 CAPITOL HL NA PROVIDENCE RI 02908,3VVK1,STATE OF RHODE ISLAND DEPARTMENT OF ADMINISTRATION,NA,1 CAPITOL HL,NA,PROVIDENCE,RI,02908,5803,USA,01,www.olis.ri.gov,2A,0001,2F,NA,0000,NA,0000,NA,NA,NA,NA,NA,41.8328627,-71.4155686,"1 CAPITOL HL, PROVIDENCE, PROVIDENCE, RI, 02908"
FR3HTN55YXJ9,4362 PEACHTREE RD NE NA BROOKHAVEN GA 30319,NA,CITY OF BROOKHAVEN,NA,4362 PEACHTREE RD NE,NA,BROOKHAVEN,GA,30319,3023,USA,04,www.brookhavenga.gov,2A,0002,12~C8,NA,0000,NA,0000,NA,NA,NA,NA,NA,33.8706178,-84.33376770000001,"4362 PEACHTREE RD NE, BROOKHAVEN, BROOKHAVEN, GA, 30319"
FTJ2WJPLWMJ3,301 S MCDOWELL ST STE 2900 NA RALEIGH NC 27601,30GN9,WAKE COUNTY,NA,301 S MCDOWELL ST STE 2900,NA,RALEIGH,NC,27601,2091,USA,13,www.wake.gov,2A,0002,12~C7,921190,0001,921190N,0000,NA,NA,NA,NA,NA,35.7765758,-78.64113909999999,"301 S MCDOWELL ST STE 2900, RALEIGH, RALEIGH, NC, 27601"
FUZ9PX5SFRH8,1121 OAK ST STE 249 NA OAKLAND CA 94612,6CK00,COUNTY OF ALAMEDA,NA,1121 OAK ST STE 249,NA,OAKLAND,CA,94612,NA,USA,12,http://www.acgov.org/probation/,2A,0002,12~C7,NA,0000,NA,0000,NA,NA,NA,NA,NA,37.79944,-122.2641814,"1121 OAK ST STE 249, OAKLAND, OAKLAND, CA, 94612"
FV5JX1HNMDH3,1500 S MAIN ST NA FORT WORTH TX 76104,4U2H5,TARRANT COUNTY HOSPITAL DISTRICT,JPS HEALTH NETWORK,1500 S MAIN ST,NA,FORT WORTH,TX,76104,4917,USA,33,http://www.jpshealthnet.org/,2A,0003,12~80~C7,NA,0000,NA,0000,NA,NA,NA,NA,NA,32.7276294,-97.32713079999999,"1500 S MAIN ST, FORT WORTH, FORT WORTH, TX, 76104"
FXPFAYGA6JP8,2450 MARION RD SE STE 106 NA ROCHESTER MN 55904,596H5,ROSA PARKS CHARTER HIGH SCHOOL,INDEPENDENT SCHOOL DISTRICT 4056,2450 MARION RD SE STE 106,NA,ROCHESTER,MN,55904,6219,USA,01,rosaparkscharterhighschool.org,2A,0002,12~H6,NA,0000,NA,0000,NA,NA,NA,NA,NA,43.9861321,-92.40489370000002,"2450 MARION RD SE STE 106, ROCHESTER, ROCHESTER, MN, 55904"
FXV5JB3EPZ99,1 ASHBURTON PL FL 9 NA BOSTON MA 02108,321S1,THE COMMONWEALTH OF MASSACHUSETTS,NA,1 ASHBURTON PL FL 9,NA,BOSTON,MA,02108,1518,USA,08,www.macomptroller.org,2A,0007,2F~8B~KM~T4~TR~TW~UD,NA,0000,NA,0000,NA,NA,NA,NA,NA,42.3595958,-71.0623588,"1 ASHBURTON PL FL 9, BOSTON, BOSTON, MA, 02108"
FZNNFD4RF5Y9,55 WADE AVE SGHC VOC REHAB & DIX BUILDING CATONSVILLE MD 21228,4CN03,MARYLAND DEPARTMENT OF HEALTH,BEHAVIORAL HEALTH ADMINISTRATION,55 WADE AVE,SGHC VOC REHAB & DIX BUILDING,CATONSVILLE,MD,21228,4663,USA,07,NA,2A,0001,2F,923120,0001,923120N,0000,NA,NA,NA,NA,NA,39.2643724,-76.7214317,"55 WADE AVE, CATONSVILLE, CATONSVILLE, MD, 21228"
G1C1FJAM8CN1,78 E WASHINGTON ST STE 300 NA CHICAGO IL 60602,54G95,CITY OF CHICAGO,DEPT OF CULTURAL AFFAIRS & SPECIAL EVENTS,78 E WASHINGTON ST STE 300,NA,CHICAGO,IL,60602,4801,USA,07,www.cityofchicago.org/dcase,2A,0003,12~C8~UD,926110,0003,711310N~712110N~926110N,0000,NA,NA,NA,NA,NA,41.8841623,-87.6249624,"78 E WASHINGTON ST STE 300, CHICAGO, CHICAGO, IL, 60602"
G581YLMSHMA3,1 WASHINGTON BLVD RM 401 NA DETROIT MI 48226,6S2F8,DETROIT REGIONAL CONVENTION FACILITY AUTHORITY,NA,1 WASHINGTON BLVD RM 401,NA,DETROIT,MI,48226,4490,USA,13,NA,2A,0002,12~ZR,561920,0001,561920N,0001,Z2JZ,NA,NA,NA,NA,42.3266931,-83.04922660000001,"1 WASHINGTON BLVD RM 401, DETROIT, DETROIT, MI, 48226"
GH6ZNMJGTBM9,1835 MINERAL SPRING AVE NA NORTH PROVIDENCE RI 02904,4HV26,"NORTH PROVIDENCE, TOWN OF",NA,1835 MINERAL SPRING AVE,NA,NORTH PROVIDENCE,RI,02904,3834,USA,01,NA,2A,0003,12~C6~C8,922120,0001,922120N,0000,NA,NA,NA,NA,NA,41.861934,-71.4607802,"1835 MINERAL SPRING AVE, NORTH PROVIDENCE, NORTH PROVIDENCE, RI, 02904"
GHELM9ULN8A1,570 E WOODROW WILSON AVE NA JACKSON MS 39216,1B5U3,MISSISSIPPI STATE DEPARTMENT OF HEALTH,NA,570 E WOODROW WILSON AVE,NA,JACKSON,MS,39216,4538,USA,03,NA,2A,0001,2F,923120,0001,923120N,0000,NA,NA,NA,NA,NA,32.3272922,-90.1772393,"570 E WOODROW WILSON AVE, JACKSON, JACKSON, MS, 39216"
GHHNA7WTPKC5,1 COMMERCE WAY SUITE 206 LITTLE ROCK AR 72202,4UL06,"REHABILITATION SERVICES, ARKANSAS",NA,1 COMMERCE WAY,SUITE 206,LITTLE ROCK,AR,72202,2085,USA,02,https://dws.arkansas.gov/ar-rehabilitation-services/,2A,0001,2F,NA,0000,NA,0000,NA,NA,NA,NA,NA,34.7648114,-92.3027429,"1 COMMERCE WAY, LITTLE ROCK, LITTLE ROCK, AR, 72202"
GHJBWTLJK3D7,8401 LAGUNA PALMS WAY NA ELK GROVE CA 95758,4SUS9,CITY OF ELK GROVE,NA,8401 LAGUNA PALMS WAY,NA,ELK GROVE,CA,95758,8045,USA,07,NA,2A,0003,12~C6~C8,NA,0000,NA,0000,NA,NA,NA,NA,NA,38.4182069,-121.3949969,"8401 LAGUNA PALMS WAY, ELK GROVE, ELK GROVE, CA, 95758"
GHKZME83CGG9,1375 E COURT AVE NA DES MOINES IA 50319,5HTJ8,IOWA UTILITIES BOARD,NA,1375 E COURT AVE,NA,DES MOINES,IA,50319,9020,USA,03,http://www.iub.iowa.gov,2A,0001,2F,NA,0000,NA,0000,NA,NA,NA,NA,NA,41.589462,-93.5973669,"1375 E COURT AVE, DES MOINES, DES MOINES, IA, 50319"
GHMFAWY9J3N5,525 B ST STE 400 NA SAN DIEGO CA 92101,7MK45,CITY OF SAN DIEGO PUBLIC UTILITIES DEPARTMENT,NA,525 B ST STE 400,NA,SAN DIEGO,CA,92101,4409,USA,50,NA,2A,0002,12~C6,926130,0001,926130N,0001,S114,NA,NA,NA,NA,32.7175788,-117.1596866,"525 B ST STE 400, SAN DIEGO, SAN DIEGO, CA, 92101"
GHXUS2VEXHY1,375 WOODSIDE AVE RM 202 SAN FRANCISCO CA 94127,5F7P9,CITY AND COUNTY OF SAN FRANCISCO,JUVENILE PROBATION DEPARTMENT,375 WOODSIDE AVE,RM 202,SAN FRANCISCO,CA,94127,1221,USA,11,https://sf.gov/departments/juvenile-probation-department,2A,0003,12~C7~C8,922190,0001,922190N,0000,NA,NA,NA,NA,NA,37.7459622,-122.4526728,"375 WOODSIDE AVE, SAN FRANCISCO, SAN FRANCISCO, CA, 94127"
GJ14HLKXRNR5,123 S 127TH ST NA BILLINGS MT 59101,3SGV8,YELLOWSTONE CITY-COUNTY HEALTH,NA,123 S 127TH ST,NA,BILLINGS,MT,59101,NA,USA,02,www.riverstonehealth.org,2A,0004,12~C7~C8~MG,NA,0000,NA,0000,NA,NA,NA,NA,NA,45.7832856,-108.5006904,"123 S 127TH ST, BILLINGS, BILLINGS, MT, 59101"
GJ3GGMMQS331,401 B STREET SUITE 800 NA SAN DIEGO CA 92101,7W7B2,SAN DIEGO COUNTY REGIONAL TRANSPORTATION COMMISSION,NA,401 B STREET SUITE 800,NA,SAN DIEGO,CA,92101,4231,USA,50,NA,2A,0003,12~UD~ZR,NA,0000,NA,0000,NA,NA,NA,NA,NA,32.717374,-117.1606329,"401 B STREET SUITE 800, SAN DIEGO, SAN DIEGO, CA, 92101"
GJBFXTNJUNS7,2060 CHALLENGER DR NA ALAMEDA CA 94501,50F19,ALAMEDA UNIFIED SCHOOL DISTRICT,NA,2060 CHALLENGER DR,NA,ALAMEDA,CA,94501,1037,USA,12,NA,2A,0002,12~H6,NA,0000,NA,0000,NA,NA,NA,NA,NA,37.7822733,-122.2699666,"2060 CHALLENGER DR, ALAMEDA, ALAMEDA, CA, 94501"
GJD8Q8GC5AQ5,325 W STATE ST NA BOISE ID 83702,5W2P2,IDAHO COMMISION FOR LIBRARIES,NA,325 W STATE ST,NA,BOISE,ID,83702,6055,USA,02,NA,2A,0001,2F,NA,0000,NA,0000,NA,NA,NA,NA,NA,43.6153701,-116.1955524,"325 W STATE ST, BOISE, BOISE, ID, 83702"
GJJ9S9R7NJU7,3050 MAILE WAY RM 202 HONOLULU HI 96822,66CH4,UNIVERSITY OF HAWAII,NA,3050 MAILE WAY,RM 202,HONOLULU,HI,96822,2231,USA,01,http://www.hawaii.edu,2A,0004,2F~G5~M8~OH,611310,0001,611310N,0000,NA,NA,NA,NA,NA,21.3017324,-157.8167488,"3050 MAILE WAY, HONOLULU, HONOLULU, HI, 96822"
GJJHZSZVQWR6,500 E SAN ANTONIO AVE NA EL PASO TX 79901,38BE4,"EL PASO, COUNTY OF",NA,500 E SAN ANTONIO AVE,NA,EL PASO,TX,79901,2419,USA,16,http://www.epcounty.com/,2A,0003,12~C7~HQ,NA,0000,NA,0000,NA,NA,NA,NA,NA,31.7582874,-106.4843501,"500 E SAN ANTONIO AVE, EL PASO, EL PASO, TX, 79901"
GJK2MT6XELL8,507 HARDWICKE AVE NA BIRMINGHAM MO 64161,6YNP7,BIRMINGHAM MUNICIPAL COURT,NA,507 HARDWICKE AVE,NA,BIRMINGHAM,MO,64161,9340,USA,05,NA,2A,0002,12~C6,NA,0000,NA,0000,NA,NA,NA,NA,NA,39.1650845,-94.4508932,"507 HARDWICKE AVE, BIRMINGHAM, BIRMINGHAM, MO, 64161"
GJKTV5MFXE34,1015 TRANSIT DR NA COLORADO SPRINGS CO 80903,5R7Q4,COLORADO SPRINGS CITY GOVERNMENT,MOUNTAIN METROPOLITAN TRANSIT,1015 TRANSIT DR,NA,COLORADO SPRINGS,CO,80903,4637,USA,05,NA,2A,0002,12~C8,NA,0000,NA,0000,NA,NA,NA,NA,NA,38.8187516,-104.8049852,"1015 TRANSIT DR, COLORADO SPRINGS, COLORADO SPRINGS, CO, 80903"
GJYFGSNDR931,1288 W JEFFERSON BLVD NA LOS ANGELES CA 90007,69L21,LOS ANGELES SECTION 8 JEFFERSON LOMOD CORP,NA,1288 W JEFFERSON BLVD,NA,LOS ANGELES,CA,90007,2956,USA,37,NA,2A,0003,12~8B~C8,NA,0000,NA,0000,NA,NA,NA,NA,NA,34.0252644,-118.2942983,"1288 W JEFFERSON BLVD, LOS ANGELES, LOS ANGELES, CA, 90007"
GK2ZSUK5SYW1,2000 14TH ST NW NA WASHINGTON DC 20009,3XKU5,DISTRICT COLUMBIA,NA,2000 14TH ST NW,NA,WASHINGTON,DC,20009,4473,USA,98,NA,2A,0007,12~2F~8B~C8~MG~TW~UD,238990,0001,238990E,0000,NA,NA,NA,NA,NA,38.9175723,-77.03248459999999,"2000 14TH ST NW, WASHINGTON, WASHINGTON, DC, 20009"
GK3LYB3SAZ86,4600 BLACKROCK DR NA SACRAMENTO CA 95835,7FAZ2,NATOMAS CHARTER SCHOOL,NA,4600 BLACKROCK DR,NA,SACRAMENTO,CA,95835,1250,USA,06,www.natomascharter.org,2A,0002,12~H6,923110,0001,923110N,0000,NA,NA,NA,NA,NA,38.6572133,-121.4940846,"4600 BLACKROCK DR, SACRAMENTO, SACRAMENTO, CA, 95835"
GKEXPMT6YNN5,501 N WEST ST STE 1001 NA JACKSON MS 39201,61WB7,MISSISSIPPI DEPARTMENT OF INSURANCE,NA,501 N WEST ST STE 1001,NA,JACKSON,MS,39201,1008,USA,02,NA,2A,0001,2F,NA,0000,NA,0000,NA,NA,NA,NA,NA,32.30418030000001,-90.1840119,"501 N WEST ST STE 1001, JACKSON, JACKSON, MS, 39201"
GKEYJ8WYYFN4,10421 W MARKHAM ST STE 300 LITTLE ROCK AR 72205,1R1G6,ARKANSAS NATURAL RESOURCES COMMISSION,NA,10421 W MARKHAM ST,STE 300,LITTLE ROCK,AR,72205,1583,USA,02,NA,2A,0001,2F,924120,0001,924120N,0000,NA,NA,NA,NA,NA,34.7533572,-92.3898861,"10421 W MARKHAM ST, LITTLE ROCK, LITTLE ROCK, AR, 72205"
GKS5UARJWBX3,1300 W WASHINGTON ST NA PHOENIX AZ 85007,92SP6,ARIZONA CORPORATION COMMISSION,NA,1300 W WASHINGTON ST,NA,PHOENIX,AZ,85007,2929,USA,03,NA,2A,0001,2F,NA,0000,NA,0000,NA,NA,NA,NA,NA,33.4485321,-112.089862,"1300 W WASHINGTON ST, PHOENIX, PHOENIX, AZ, 85007"
GKV2XVHF4P77,10001 S WOODLAWN AVE NA CHICAGO IL 60628,6BZR9,BOARD OF TRUSTEES OF COMMUNITY COLLEGE DISTRICT # 508,OLIVE HARVEY COLLEGE,10001 S WOODLAWN AVE,NA,CHICAGO,IL,60628,1645,USA,02,NA,2A,0004,1A~2F~M8~OH,NA,0000,NA,0000,NA,NA,NA,NA,NA,41.7099638,-87.5888993,"10001 S WOODLAWN AVE, CHICAGO, CHICAGO, IL, 60628"
GL11CMUK9937,2045 MORSE RD NA COLUMBUS OH 43229,3Z0M4,DEPARTMENT OF NATURAL RESOURSES,NA,2045 MORSE RD,NA,COLUMBUS,OH,43229,6605,USA,03,ohiodnr.gov,2A,0001,2F,NA,0000,NA,0000,NA,NA,NA,NA,NA,40.0583445,-82.9656559,"2045 MORSE RD, COLUMBUS, COLUMBUS, OH, 43229"
GL13G1NA2KZ1,16901 MICHIGAN AVE SUITE 9 DEARBORN MI 48126,5C8T6,CITY OF DEARBORN HOUSING DEPARTMENT,NA,16901 MICHIGAN AVE,SUITE 9,DEARBORN,MI,48126,2899,USA,12,NA,2A,0003,12~8B~C8,NA,0000,NA,0000,NA,NA,NA,NA,NA,42.3125536,-83.20591189999999,"16901 MICHIGAN AVE, DEARBORN, DEARBORN, MI, 48126"
GL4HHLDVKLH5,5300 BELT LINE RD NA DALLAS TX 75254,5DMR0,TOWN OF ADDISON,NA,5300 BELT LINE RD,NA,DALLAS,TX,75254,7606,USA,24,https://addisontexas.net,2A,0002,12~C8,921190,0003,921190N~922120N~922160N,0000,NA,NA,NA,NA,NA,32.9525511,-96.8156928,"5300 BELT LINE RD, DALLAS, DALLAS, TX, 75254"
GL4TVLEP5F49,43885 S GRIMMER BLVD NA FREMONT CA 94538,5HMG8,ALAMEDA COUNTY WATER DISTRICT,NA,43885 S GRIMMER BLVD,NA,FREMONT,CA,94538,6348,USA,17,NA,2A,0002,12~MG,NA,0000,NA,0000,NA,NA,NA,NA,NA,37.5037748,-121.9621584,"43885 S GRIMMER BLVD, FREMONT, FREMONT, CA, 94538"
GLBPCNCAQ4S4,306 CEDAR RD NA CHESAPEAKE VA 23322,75733,CITY OF CHESAPEAKE,CITY OF CHESAPEAKE,306 CEDAR RD,NA,CHESAPEAKE,VA,23322,5514,USA,02,http://www.cityofchesapeake.net,2A,0003,12~C6~C8,921190,0010,921130N~921190N~922110N~922120N~922140N~922160N~922190N~923130N~924110N~925120N,0006,Z1AZ~Z1FB~Z1LB~Z1ND~Z1NE~Z1PA,NA,NA,NA,NA,36.7160152,-76.2499034,"306 CEDAR RD, CHESAPEAKE, CHESAPEAKE, VA, 23322"
GLE4RQL95DU5,3632 E 5TH ST NA LOS ANGELES CA 90063,7LAM2,EXTERA PUBLIC SCHOOLS,NA,3632 E 5TH ST,NA,LOS ANGELES,CA,90063,3926,USA,34,NA,2A,0002,12~H6,NA,0000,NA,0000,NA,NA,NA,NA,NA,34.0300113,-118.19136,"3632 E 5TH ST, LOS ANGELES, LOS ANGELES, CA, 90063"
GLGJK16ZCQ65,2750 GATEWAY OAKS DR STE 300 SACRAMENTO CA 95833,4HEX8,STATE OF CALIFORNIA ARTS COUNCIL,NA,2750 GATEWAY OAKS DR,STE 300,SACRAMENTO,CA,95833,3658,USA,06,NA,2A,0001,2F,926110,0001,926110N,0000,NA,NA,NA,NA,NA,38.6185035,-121.5152104,"2750 GATEWAY OAKS DR, SACRAMENTO, SACRAMENTO, CA, 95833"
GLJLA2WMK5P3,1963 BELL AVE STE 200 NA DES MOINES IA 50315,4MTP6,ECONOMIC DEVELOPMENT AUTHORITY IOWA,NA,1963 BELL AVE STE 200,NA,DES MOINES,IA,50315,1011,USA,03,www.iowaeda.com,2A,0001,2F,NA,0000,NA,0000,NA,NA,NA,NA,NA,41.5632817,-93.64312919999999,"1963 BELL AVE STE 200, DES MOINES, DES MOINES, IA, 50315"
GLLSH67DE3T5,33 N INSTITUTE ST NA COLORADO SPRINGS CO 80903,6TZG0,COLORADO SCHOOL FOR DEAF & THE BLIND,NA,33 N INSTITUTE ST,NA,COLORADO SPRINGS,CO,80903,3508,USA,05,https://csdb.colorado.gov/,2A,0003,2F~M8~OH,923110,0002,921190N~923110N,0001,Z2CA,NA,NA,NA,NA,38.8348893,-104.807213,"33 N INSTITUTE ST, COLORADO SPRINGS, COLORADO SPRINGS, CO, 80903"
GLMLX2N13ZV5,433 S ALLISON PKWY NA LAKEWOOD CO 80226,7C093,WEST METRO FIRE PROTECTION DISTRICT,NA,433 S ALLISON PKWY,NA,LAKEWOOD,CO,80226,3133,USA,07,https://westmetrofire.colorado.gov,2A,0002,12~MG,922160,0001,922160N,0000,NA,NA,NA,NA,NA,39.70948120000001,-105.0869658,"433 S ALLISON PKWY, LAKEWOOD, LAKEWOOD, CO, 80226"
GLP5PZLWSZE1,1221 FULTON ST NA FRESNO CA 93721,49PL0,COUNTY OF FRESNO,NA,1221 FULTON ST,NA,FRESNO,CA,93721,1915,USA,21,http://www.fcdph.org,2A,0002,12~C7,NA,0000,NA,0000,NA,NA,NA,NA,NA,36.7359653,-119.7929501,"1221 FULTON ST, FRESNO, FRESNO, CA, 93721"
GLWEX1T5V3A3,638 ALDEBARAN ST ALTAMIRA SAN JUAN PR 00920,43NH0,PUERTO RICO HOUSING FINANCE AUTHORITY,NA,638 ALDEBARAN ST,ALTAMIRA,SAN JUAN,PR,00920,4226,USA,98,NA,2A,0002,2F~8B,NA,0000,NA,0000,NA,NA,NA,NA,NA,18.4180057,-66.0879893,"638 ALDEBARAN ST, SAN JUAN, SAN JUAN, PR, 00920"
GM1WZ4NRTM51,311 W SARATOGA ST NA BALTIMORE MD 21201,41FC0,MARYLAND DEPARTMENT OF HUMAN SERVICES,NA,311 W SARATOGA ST,NA,BALTIMORE,MD,21201,3500,USA,07,NA,2A,0001,2F,NA,0000,NA,0000,NA,NA,NA,NA,NA,39.292476,-76.62006099999999,"311 W SARATOGA ST, BALTIMORE, BALTIMORE, MD, 21201"
GM5TR3MCCMY3,1749 CLAIRMONT RD NA DECATUR GA 30033,74RA9,DEPARTMENT OF PUBLIC HEALTH GEORGIA,NA,1749 CLAIRMONT RD,NA,DECATUR,GA,30033,4005,USA,04,http://dph.georgia.gov/lab,2A,0001,2F,541380,0001,541380N,0000,NA,NA,NA,NA,NA,33.8051429,-84.3098796,"1749 CLAIRMONT RD, DECATUR, DECATUR, GA, 30033"
GME4X8P8JD74,150 W TASMAN DR FL 1 SAN JOSE CA 95134,4GDF2,COUNTY OF SANTA CLARA,NA,150 W TASMAN DR,FL 1,SAN JOSE,CA,95134,1700,USA,17,http://www.sccgov.org/portal/site/scc,2A,0002,12~C7,561990,0001,561990N,0000,NA,NA,NA,NA,NA,37.4081743,-121.9525355,"150 W TASMAN DR, SAN JOSE, SAN JOSE, CA, 95134"
GMEWKNZXS834,26455 ROCKWELL CANYON RD NA SANTA CLARITA CA 91355,48RW3,SANTA CLARITA COMMUNITY COLLEGE DISTRICT,NA,26455 ROCKWELL CANYON RD,NA,SANTA CLARITA,CA,91355,1803,USA,27,NA,2A,0005,12~GW~H6~M8~OH,NA,0000,NA,0000,NA,NA,NA,NA,NA,34.4044133,-118.5701088,"26455 ROCKWELL CANYON RD, SANTA CLARITA, SANTA CLARITA, CA, 91355"
GMFLJZLNKK34,736 BATTLEFIELD BLVD N NA CHESAPEAKE VA 23320,5AFZ4,CHESAPEAKE HOSPITAL AUTHORITY,NA,736 BATTLEFIELD BLVD N,NA,CHESAPEAKE,VA,23320,4941,USA,02,NA,2A,0002,2F~80,NA,0000,NA,0000,NA,NA,NA,NA,NA,36.7457446,-76.2464171,"736 BATTLEFIELD BLVD N, CHESAPEAKE, CHESAPEAKE, VA, 23320"
GMK6EJWCH4F1,5445 ALMEDA RD STE 503 HOUSTON TX 77004,5NS52,GREATER SOUTHEAST MANAGEMENT DISTRICT,NA,5445 ALMEDA RD,STE 503,HOUSTON,TX,77004,7450,USA,18,http://houstonse.org/,2A,0002,12~C6,NA,0000,NA,0000,NA,NA,NA,NA,NA,29.72105909999999,-95.37862969999999,"5445 ALMEDA RD, HOUSTON, HOUSTON, TX, 77004"
GMKHJQ8GRG78,7000 MICHAEL CANLIS WAY NA FRENCH CAMP CA 95231,1S6Y6,"SAN JOAQUIN, COUNTY OF",SAN JOAQUIN COUNTY SHERIFF'S OFFICE,7000 MICHAEL CANLIS WAY,NA,FRENCH CAMP,CA,95231,9781,USA,09,http://www.sjgov.org,2A,0002,12~C7,922140,0002,922120N~922140N,0000,NA,NA,NA,NA,NA,37.8858992,-121.2967978,"7000 MICHAEL CANLIS WAY, FRENCH CAMP, FRENCH CAMP, CA, 95231"
GML9Z1BQU8K4,20650 GLENN ST NA ELKHORN NE 68022,5QB49,DOUGLAS COUNTY SCHOOL DISTRICT 0010,NA,20650 GLENN ST,NA,ELKHORN,NE,68022,2324,USA,02,www.elkhonweb.org,2A,0002,12~H6,NA,0000,NA,0000,NA,NA,NA,NA,NA,41.2850038,-96.23909809999999,"20650 GLENN ST, ELKHORN, ELKHORN, NE, 68022"
GMMDXLLDKSL5,700 H ST STE 3650 NA SACRAMENTO CA 95814,1L0X0,COUNTY OF SACRAMENTO,NA,700 H ST STE 3650,NA,SACRAMENTO,CA,95814,1224,USA,07,NA,2A,0007,12~86~8B~C7~KM~TR~UD,921190,0001,921190N,0000,NA,NA,NA,NA,NA,38.5828011,-121.4958195,"700 H ST STE 3650, SACRAMENTO, SACRAMENTO, CA, 95814"
GMSTN8TUD5B8,350 N STATE ST STE 200 NA SALT LAKE CITY UT 84114,3VDE1,"UTAH, STATE OF",NA,350 N STATE ST STE 200,NA,SALT LAKE CITY,UT,84114,0002,USA,01,https://governor.utah.gov/,2A,0001,2F,NA,0000,NA,0000,NA,NA,NA,NA,NA,40.7774072,-111.8882961,"350 N STATE ST STE 200, SALT LAKE CITY, SALT LAKE CITY, UT, 84114"
GMWEJTL68N56,22 READE ST NA NEW YORK NY 10007,3M5W4,NEW YORK CITY OF HUMAN RIGHTS COMMISSION,NA,22 READE ST,NA,NEW YORK,NY,10007,1216,USA,10,NA,2A,0002,12~C8,922130,0001,922130N,0000,NA,NA,NA,NA,NA,40.7142973,-74.0043792,"22 READE ST, NEW YORK, NEW YORK, NY, 10007"
GMZ1GV9K6N78,1130 5TH AVE NA CHULA VISTA CA 91911,360D5,SWEETWATER UNION HIGH SCHOOL DISTRICT,NA,1130 5TH AVE,NA,CHULA VISTA,CA,91911,2812,USA,52,NA,2A,0004,12~H6~M8~OH,NA,0000,NA,0000,NA,NA,NA,NA,NA,32.6099834,-117.0770638,"1130 5TH AVE, CHULA VISTA, CHULA VISTA, CA, 91911"
GMZJK83TFF37,12424 76TH AVE S NA SEATTLE WA 98178,7R4R3,KING COUNTY FIRE DISTRICT 20,NA,12424 76TH AVE S,NA,SEATTLE,WA,98178,4809,USA,09,https://www.king20fire.org/,2A,0002,12~MG,NA,0000,NA,0000,NA,NA,NA,NA,NA,47.49122550000001,-122.2380377,"12424 76TH AVE S, SEATTLE, SEATTLE, WA, 98178"
GN3BL1MACEM7,10735 DAVID TAYLOR DR STE 250 NA CHARLOTTE NC 28262,67ZY8,"CENTRALINA ECONOMIC DEVELOPMENT COMMISSION, INC.",CENTRALINA ECONOMIC DEVELOPMENT COMMISSION INC,10735 DAVID TAYLOR DR STE 250,NA,CHARLOTTE,NC,28262,1289,USA,12,http://www.Centralinaedd.org,2A,0003,12~UD~ZR,NA,0000,NA,0000,NA,NA,NA,NA,NA,35.3355653,-80.7663929,"10735 DAVID TAYLOR DR STE 250, CHARLOTTE, CHARLOTTE, NC, 28262"
